pair_id,condition_id,pair_type,source,failure_type,template,camera_motion,winner_visual_quality,loser_visual_quality,background_stability_winner,background_stability_loser,camera_following_winner,camera_following_loser,foreground_identity_winner,foreground_identity_loser,object_deformation_winner,object_deformation_loser,physical_event_winner,physical_event_loser,reobserve_winner,reobserve_loser,too_subtle,too_artificial,too_easy,too_hard,too_blurry,too_collapsed,winner_bad,medium_hard,human_visible,is_dpo_ready,written_reason,reviewer,reviewed,contact_sheet_path
v11_SYN_EXTRA_0108_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift,prefix5_anchored_7f708dfe212ad6_freeze_foreground,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0108_prefix5_anchored_7f708dfe212ad6_freeze_foreground_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0109_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic,prefix5_anchored_b53591379e11c1_object_deformation,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.993, mean_absdiff=1.99, local_absdiff=4.68.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0109_prefix5_anchored_b53591379e11c1_object_deformation_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0110_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible,prefix5_anchored_b53591379e11c1_object_deformation,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0110_prefix5_anchored_b53591379e11c1_object_deformation_object_deformation_visible.jpg
v11_SYN_EXTRA_0111_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment,prefix5_anchored_b53591379e11c1_object_deformation,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0111_prefix5_anchored_b53591379e11c1_object_deformation_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0112_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift,prefix5_anchored_b53591379e11c1_object_deformation,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.977, mean_absdiff=2.08, local_absdiff=6.23.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0112_prefix5_anchored_b53591379e11c1_object_deformation_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0113_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic,prefix5_anchored_e78653865b3413_wrong_camera_motion,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.180, sharpness_ratio=0.999, mean_absdiff=2.43, local_absdiff=12.59.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0113_prefix5_anchored_e78653865b3413_wrong_camera_motion_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0114_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_deformation_visible,prefix5_anchored_e78653865b3413_wrong_camera_motion,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0114_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_deformation_visible.jpg
v11_SYN_EXTRA_0115_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_duplicate_or_fragment,prefix5_anchored_e78653865b3413_wrong_camera_motion,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0115_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0116_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift,prefix5_anchored_e78653865b3413_wrong_camera_motion,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.990, mean_absdiff=1.99, local_absdiff=3.84.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0116_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0117_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic,prefix5_anchored_ebade3740fe2f4_object_identity_change,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.961, mean_absdiff=2.25, local_absdiff=6.88.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0117_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0118_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible,prefix5_anchored_ebade3740fe2f4_object_identity_change,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0118_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible.jpg
v11_SYN_EXTRA_0119_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment,prefix5_anchored_ebade3740fe2f4_object_identity_change,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0119_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0120_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift,prefix5_anchored_ebade3740fe2f4_object_identity_change,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0120_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0121_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.187, sharpness_ratio=0.999, mean_absdiff=2.38, local_absdiff=13.06.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0121_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0122_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0122_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible.jpg
v11_SYN_EXTRA_0123_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0123_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0124_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0124_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0125_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic,prefix5_anchored_ff65f1ae3e7ca8_background_drift,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0125_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0126_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible,prefix5_anchored_ff65f1ae3e7ca8_background_drift,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0126_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible.jpg
v11_SYN_EXTRA_0127_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment,prefix5_anchored_ff65f1ae3e7ca8_background_drift,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0127_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0128_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift,prefix5_anchored_ff65f1ae3e7ca8_background_drift,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0128_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0129_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,v6_02200_collision_orbit_right_64_seed41200,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.992, mean_absdiff=2.04, local_absdiff=5.23.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0129_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0130_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible,v6_02200_collision_orbit_right_64_seed41200,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0130_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible.jpg
v11_SYN_EXTRA_0131_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,v6_02200_collision_orbit_right_64_seed41200,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0131_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0132_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,v6_02200_collision_orbit_right_64_seed41200,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0132_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0133_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,v6_02202_collision_orbit_right_64_seed41202,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.985, mean_absdiff=2.12, local_absdiff=4.61.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0133_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0134_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible,v6_02202_collision_orbit_right_64_seed41202,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0134_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible.jpg
v11_SYN_EXTRA_0135_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,v6_02202_collision_orbit_right_64_seed41202,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.120, sharpness_ratio=0.994, mean_absdiff=1.99, local_absdiff=3.58.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0135_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0136_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,v6_02202_collision_orbit_right_64_seed41202,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0136_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0137_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,v6_02222_collision_orbit_right_64_seed41222,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.189, sharpness_ratio=0.994, mean_absdiff=2.41, local_absdiff=13.21.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0137_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0138_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible,v6_02222_collision_orbit_right_64_seed41222,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0138_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible.jpg
v11_SYN_EXTRA_0139_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment,v6_02222_collision_orbit_right_64_seed41222,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0139_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0140_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift,v6_02222_collision_orbit_right_64_seed41222,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.980, mean_absdiff=1.99, local_absdiff=5.95.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0140_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0141_v6_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic,v6_02226_collision_orbit_right_64_seed41226,TypeM_v11_synthetic_visible,synthetic_controlled,collision_response_failure_synthetic,collision,orbit_right_64,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard collision_response_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.983, mean_absdiff=2.06, local_absdiff=4.20.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0141_v6_02226_collision_orbit_right_64_seed41226_collision_response_failure_synthetic.jpg
v11_SYN_EXTRA_0142_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible,v6_02226_collision_orbit_right_64_seed41226,TypeM_v11_synthetic_visible,synthetic_controlled,object_deformation_visible,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0142_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible.jpg
v11_SYN_EXTRA_0143_v6_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment,v6_02226_collision_orbit_right_64_seed41226,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0143_v6_02226_collision_orbit_right_64_seed41226_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0144_v6_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift,v6_02226_collision_orbit_right_64_seed41226,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,collision,orbit_right_64,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0144_v6_02226_collision_orbit_right_64_seed41226_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0145_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.995, mean_absdiff=2.05, local_absdiff=3.98.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0145_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0146_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.996, mean_absdiff=2.05, local_absdiff=5.65.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0146_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0147_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0147_04204_containment_orbit_left_44_seed43204_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0148_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift,ab5d782f6fc318e29962e4f6f95583a23252babeab7469234f998be5fb6915ac,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.993, mean_absdiff=2.05, local_absdiff=5.68.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0148_04204_containment_orbit_left_44_seed43204_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0149_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.989, mean_absdiff=2.11, local_absdiff=4.57.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0149_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0150_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0150_04209_containment_orbit_left_44_seed43209_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0151_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0151_04209_containment_orbit_left_44_seed43209_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0152_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift,04209_containment_orbit_left_44_seed43209,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.977, mean_absdiff=2.06, local_absdiff=4.40.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0152_04209_containment_orbit_left_44_seed43209_local_scene_patch_drift.jpg
