pair_id,pair_source,pair_type,failure_type,source_full_video,source_full_exists,loser_video_path,loser_video_exists,need_prefix_clip,prefix_target_path,need_winner_future_clip,winner_future_target_path,prefix_frame_indices,winner_future_frame_indices,prediction_start_frame,prefix_len,recommended_action,status
v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04355_containment_orbit_left_44_seed43355/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0213_04355_containment_orbit_left_44_seed43355_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0100_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02328_collision_orbit_right_64_seed41328/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0100_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02328_collision_orbit_right_64_seed41328/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02328_collision_orbit_right_64_seed41328/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0108_02353_collision_strafe_left_180_seed41353_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02353_collision_strafe_left_180_seed41353/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0108_02353_collision_strafe_left_180_seed41353_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02353_collision_strafe_left_180_seed41353/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02353_collision_strafe_left_180_seed41353/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0227_04209_containment_orbit_left_44_seed43209_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0227_04209_containment_orbit_left_44_seed43209_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04209_containment_orbit_left_44_seed43209/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04209_containment_orbit_left_44_seed43209/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0320_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04355_containment_orbit_left_44_seed43355/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0320_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0121_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02378_collision_orbit_right_64_seed41378/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0121_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0325_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04357_containment_orbit_left_44_seed43357/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0325_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0068_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02328_collision_orbit_right_64_seed41328/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0068_02328_collision_orbit_right_64_seed41328_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02328_collision_orbit_right_64_seed41328/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02328_collision_orbit_right_64_seed41328/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0114_02360_collision_orbit_right_64_seed41360_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02360_collision_orbit_right_64_seed41360/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0114_02360_collision_orbit_right_64_seed41360_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02360_collision_orbit_right_64_seed41360/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02360_collision_orbit_right_64_seed41360/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0233_04214_containment_orbit_left_44_seed43214_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04214_containment_orbit_left_44_seed43214/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0233_04214_containment_orbit_left_44_seed43214_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0214_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04355_containment_orbit_left_44_seed43355/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0214_04355_containment_orbit_left_44_seed43355_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04355_containment_orbit_left_44_seed43355/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0081_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02378_collision_orbit_right_64_seed41378/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0081_02378_collision_orbit_right_64_seed41378_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0217_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04357_containment_orbit_left_44_seed43357/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0217_04357_containment_orbit_left_44_seed43357_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0106_02353_collision_strafe_left_180_seed41353_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02353_collision_strafe_left_180_seed41353/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0106_02353_collision_strafe_left_180_seed41353_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02353_collision_strafe_left_180_seed41353/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02353_collision_strafe_left_180_seed41353/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0120_02366_collision_orbit_right_64_seed41366_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02366_collision_orbit_right_64_seed41366/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0120_02366_collision_orbit_right_64_seed41366_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02366_collision_orbit_right_64_seed41366/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02366_collision_orbit_right_64_seed41366/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0326_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04357_containment_orbit_left_44_seed43357/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0326_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0127_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02384_collision_orbit_right_64_seed41384/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0127_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0331_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04358_containment_orbit_left_44_seed43358/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0331_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0126_02378_collision_orbit_right_64_seed41378_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02378_collision_orbit_right_64_seed41378/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0126_02378_collision_orbit_right_64_seed41378_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02378_collision_orbit_right_64_seed41378/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0251_04248_containment_orbit_left_44_seed43248_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04248_containment_orbit_left_44_seed43248/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0251_04248_containment_orbit_left_44_seed43248_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04248_containment_orbit_left_44_seed43248/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04248_containment_orbit_left_44_seed43248/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0218_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04357_containment_orbit_left_44_seed43357/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0218_04357_containment_orbit_left_44_seed43357_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04357_containment_orbit_left_44_seed43357/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0085_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02384_collision_orbit_right_64_seed41384/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0085_02384_collision_orbit_right_64_seed41384_collision_response_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0221_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04358_containment_orbit_left_44_seed43358/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0221_04358_containment_orbit_left_44_seed43358_containment_failure_synthetic/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0118_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02366_collision_orbit_right_64_seed41366/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0118_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02366_collision_orbit_right_64_seed41366/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02366_collision_orbit_right_64_seed41366/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0132_02384_collision_orbit_right_64_seed41384_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02384_collision_orbit_right_64_seed41384/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0132_02384_collision_orbit_right_64_seed41384_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02384_collision_orbit_right_64_seed41384/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0332_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04358_containment_orbit_left_44_seed43358/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0332_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0080_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02366_collision_orbit_right_64_seed41366/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0080_02366_collision_orbit_right_64_seed41366_local_scene_patch_drift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02366_collision_orbit_right_64_seed41366/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/02366_collision_orbit_right_64_seed41366/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0486_03409_roll_orbit_right_60_seed42409_object_identity_color_shift,synthetic_controlled,TypeM_v11_synthetic_visible,object_identity_color_shift,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03409_roll_orbit_right_60_seed42409/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0486_03409_roll_orbit_right_60_seed42409_object_identity_color_shift/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03409_roll_orbit_right_60_seed42409/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/03409_roll_orbit_right_60_seed42409/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_0263_04252_containment_orbit_left_44_seed43252_partial_freeze_foreground,synthetic_controlled,TypeM_v11_synthetic_visible,partial_freeze_foreground,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04252_containment_orbit_left_44_seed43252/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0263_04252_containment_orbit_left_44_seed43252_partial_freeze_foreground/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
v11_SYN_EXTRA_0222_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible,synthetic_controlled,TypeM_v11_synthetic_visible,reobserve_mismatch_visible,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04358_containment_orbit_left_44_seed43358/video.mp4,true,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0222_04358_containment_orbit_left_44_seed43358_reobserve_mismatch_visible/loser_future.mp4,true,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/prefix_len5.mp4,true,local_assets/dpo_pair_factory_v10/recovered_conditions/04358_containment_orbit_left_44_seed43358/clean_future_5_80.mp4,0-4,5-80,5,5,RECOVER_PREFIX_AND_FUTURE,PLANNED_NOT_EXECUTED
