sample_id,condition_id,template,camera_motion,model_key,model_label,adapter_path,adapter_exists,generated_full,generated_future,prefix_video,gt_future,contact_sheet,exists_future,exists_contact_sheet,rollout_set,file_size_mb,fps,width,height,num_frames
04204_containment_orbit_left_44_seed43204,v6b_04204_containment_orbit_left_44_seed43204,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04204_containment_orbit_left_44_seed43204_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04204_containment_orbit_left_44_seed43204_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04204_containment_orbit_left_44_seed43204_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04204_containment_orbit_left_44_seed43204/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/04204_containment_orbit_left_44_seed43204_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,2.232,16.0,832,480,76
04209_containment_orbit_left_44_seed43209,v6b_04209_containment_orbit_left_44_seed43209,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04209_containment_orbit_left_44_seed43209_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04209_containment_orbit_left_44_seed43209_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04209_containment_orbit_left_44_seed43209_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04209_containment_orbit_left_44_seed43209/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/04209_containment_orbit_left_44_seed43209_M0_original_fast_prefix_future.jpg,True,True,first16,1.895,16.0,832,480,76
04209_containment_orbit_left_44_seed43209,v6b_04209_containment_orbit_left_44_seed43209,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04209_containment_orbit_left_44_seed43209_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04209_containment_orbit_left_44_seed43209_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04209_containment_orbit_left_44_seed43209_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04209_containment_orbit_left_44_seed43209/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/04209_containment_orbit_left_44_seed43209_M_B_camera_r8_prefix_future.jpg,True,True,first16,1.846,16.0,832,480,76
04209_containment_orbit_left_44_seed43209,v6b_04209_containment_orbit_left_44_seed43209,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04209_containment_orbit_left_44_seed43209_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04209_containment_orbit_left_44_seed43209_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04209_containment_orbit_left_44_seed43209_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04209_containment_orbit_left_44_seed43209/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/04209_containment_orbit_left_44_seed43209_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,2.078,16.0,832,480,76
04214_containment_orbit_left_44_seed43214,v6b_04214_containment_orbit_left_44_seed43214,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04214_containment_orbit_left_44_seed43214_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04214_containment_orbit_left_44_seed43214_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04214_containment_orbit_left_44_seed43214_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/04214_containment_orbit_left_44_seed43214_M0_original_fast_prefix_future.jpg,True,True,first16,3.207,16.0,832,480,76
04214_containment_orbit_left_44_seed43214,v6b_04214_containment_orbit_left_44_seed43214,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04214_containment_orbit_left_44_seed43214_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04214_containment_orbit_left_44_seed43214_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04214_containment_orbit_left_44_seed43214_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/04214_containment_orbit_left_44_seed43214_M_B_camera_r8_prefix_future.jpg,True,True,first16,3.212,16.0,832,480,76
04214_containment_orbit_left_44_seed43214,v6b_04214_containment_orbit_left_44_seed43214,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04214_containment_orbit_left_44_seed43214_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04214_containment_orbit_left_44_seed43214_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04214_containment_orbit_left_44_seed43214_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04214_containment_orbit_left_44_seed43214/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/04214_containment_orbit_left_44_seed43214_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,3.219,16.0,832,480,76
04228_containment_orbit_left_44_seed43228,v6b_04228_containment_orbit_left_44_seed43228,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04228_containment_orbit_left_44_seed43228_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04228_containment_orbit_left_44_seed43228_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/videos/04228_containment_orbit_left_44_seed43228_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M0_original_fast/contact_sheets/04228_containment_orbit_left_44_seed43228_M0_original_fast_prefix_future.jpg,True,True,first16,3.773,16.0,832,480,76
04228_containment_orbit_left_44_seed43228,v6b_04228_containment_orbit_left_44_seed43228,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04228_containment_orbit_left_44_seed43228_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04228_containment_orbit_left_44_seed43228_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/videos/04228_containment_orbit_left_44_seed43228_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_B_camera_r8/contact_sheets/04228_containment_orbit_left_44_seed43228_M_B_camera_r8_prefix_future.jpg,True,True,first16,3.948,16.0,832,480,76
04228_containment_orbit_left_44_seed43228,v6b_04228_containment_orbit_left_44_seed43228,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04228_containment_orbit_left_44_seed43228_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04228_containment_orbit_left_44_seed43228_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/videos/04228_containment_orbit_left_44_seed43228_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04228_containment_orbit_left_44_seed43228/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_16cond/M_C_camera_self_temporal_r4/contact_sheets/04228_containment_orbit_left_44_seed43228_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,first16,3.919,16.0,832,480,76
04236_containment_orbit_left_44_seed43236,v6b_04236_containment_orbit_left_44_seed43236,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04236_containment_orbit_left_44_seed43236_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04236_containment_orbit_left_44_seed43236_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04236_containment_orbit_left_44_seed43236_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04236_containment_orbit_left_44_seed43236/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/04236_containment_orbit_left_44_seed43236_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
04236_containment_orbit_left_44_seed43236,v6b_04236_containment_orbit_left_44_seed43236,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04236_containment_orbit_left_44_seed43236_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04236_containment_orbit_left_44_seed43236_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04236_containment_orbit_left_44_seed43236_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04236_containment_orbit_left_44_seed43236/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/04236_containment_orbit_left_44_seed43236_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.735,16.0,832,480,76
04236_containment_orbit_left_44_seed43236,v6b_04236_containment_orbit_left_44_seed43236,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04236_containment_orbit_left_44_seed43236_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04236_containment_orbit_left_44_seed43236_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04236_containment_orbit_left_44_seed43236_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04236_containment_orbit_left_44_seed43236/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/04236_containment_orbit_left_44_seed43236_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.807,16.0,832,480,76
04248_containment_orbit_left_44_seed43248,v6b_04248_containment_orbit_left_44_seed43248,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04248_containment_orbit_left_44_seed43248_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04248_containment_orbit_left_44_seed43248_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04248_containment_orbit_left_44_seed43248_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04248_containment_orbit_left_44_seed43248/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/04248_containment_orbit_left_44_seed43248_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
04248_containment_orbit_left_44_seed43248,v6b_04248_containment_orbit_left_44_seed43248,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04248_containment_orbit_left_44_seed43248_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04248_containment_orbit_left_44_seed43248_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04248_containment_orbit_left_44_seed43248_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04248_containment_orbit_left_44_seed43248/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/04248_containment_orbit_left_44_seed43248_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.995,16.0,832,480,76
04248_containment_orbit_left_44_seed43248,v6b_04248_containment_orbit_left_44_seed43248,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04248_containment_orbit_left_44_seed43248/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.976,16.0,832,480,76
04249_containment_orbit_left_44_seed43249,v6b_04249_containment_orbit_left_44_seed43249,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04249_containment_orbit_left_44_seed43249_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04249_containment_orbit_left_44_seed43249_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04249_containment_orbit_left_44_seed43249_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04249_containment_orbit_left_44_seed43249/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/04249_containment_orbit_left_44_seed43249_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
04249_containment_orbit_left_44_seed43249,v6b_04249_containment_orbit_left_44_seed43249,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04249_containment_orbit_left_44_seed43249_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04249_containment_orbit_left_44_seed43249_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04249_containment_orbit_left_44_seed43249_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04249_containment_orbit_left_44_seed43249/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/04249_containment_orbit_left_44_seed43249_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.913,16.0,832,480,76
04249_containment_orbit_left_44_seed43249,v6b_04249_containment_orbit_left_44_seed43249,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04249_containment_orbit_left_44_seed43249_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04249_containment_orbit_left_44_seed43249_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04249_containment_orbit_left_44_seed43249_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04249_containment_orbit_left_44_seed43249/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/04249_containment_orbit_left_44_seed43249_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.922,16.0,832,480,76
04252_containment_orbit_left_44_seed43252,v6b_04252_containment_orbit_left_44_seed43252,containment,orbit_left_44,M0_original_fast,Original Fast,,False,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04252_containment_orbit_left_44_seed43252_M0_original_fast.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04252_containment_orbit_left_44_seed43252_M0_original_fast_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/videos/04252_containment_orbit_left_44_seed43252_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M0_original_fast/contact_sheets/04252_containment_orbit_left_44_seed43252_M0_original_fast_prefix_future.jpg,False,False,remaining16,0,0.0,0,0,0
04252_containment_orbit_left_44_seed43252,v6b_04252_containment_orbit_left_44_seed43252,containment,orbit_left_44,M_B_camera_r8,B camera-only rank8,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_B_camera_r8_train200_20260624_141215/checkpoints/small_lora_B_camera_r8_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04252_containment_orbit_left_44_seed43252_M_B_camera_r8.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04252_containment_orbit_left_44_seed43252_M_B_camera_r8_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/videos/04252_containment_orbit_left_44_seed43252_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_B_camera_r8/contact_sheets/04252_containment_orbit_left_44_seed43252_M_B_camera_r8_prefix_future.jpg,True,True,remaining16,1.816,16.0,832,480,76
04252_containment_orbit_left_44_seed43252,v6b_04252_containment_orbit_left_44_seed43252,containment,orbit_left_44,M_C_camera_self_temporal_r4,C camera+self/temporal rank4,local_assets/experiments/small_lora_scope_sweep_20260624/train/small_lora_C_camera_self_r4_train200_20260624_141215/checkpoints/small_lora_C_camera_self_r4_train200_20260624_141215/high_only_phase/branches/step_000200/fast_stageA_high_noise_adapter,True,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04252_containment_orbit_left_44_seed43252_M_C_camera_self_temporal_r4.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04252_containment_orbit_left_44_seed43252_M_C_camera_self_temporal_r4_future.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04252_containment_orbit_left_44_seed43252_prefix.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/04252_containment_orbit_left_44_seed43252/clean_future_5_80.mp4,local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/contact_sheets/04252_containment_orbit_left_44_seed43252_M_C_camera_self_temporal_r4_prefix_future.jpg,True,True,remaining16,1.777,16.0,832,480,76
