subset,pair_id,source,failure_type,reward_margin,reviewed,local_mask_ready,medium_hard,winner_video_path,loser_video_path
local_mask,v11_SYN_0553_03484_roll_orbit_right_60_seed42484_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0456_01086_drop_orbit_left_72_seed40086_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0119_02366_collision_orbit_right_64_seed41366_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0061_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0265_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0439_01060_drop_orbit_left_72_seed40060_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.201496,True,True,True,,
local_mask,v10_TypeM_043_04249_containment_orbit_left_44_seed43249_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.25022,True,True,True,,
local_mask,v10_TypeM_046_04267_containment_orbit_left_44_seed43267_local_patch_drift,synthetic_controlled,local_patch_drift,0.165333,True,True,True,,
local_mask,v10_TypeM_049_04302_containment_orbit_left_44_seed43302_local_patch_freeze,synthetic_controlled,local_patch_freeze,0.186757,True,True,True,,
local_mask,v11_SYN_0459_01101_drop_orbit_left_72_seed40101_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v10_TypeM_060_prefix5_anchored_d744c2d6f264ba_object_deformation_local_temporal_jump,synthetic_controlled,local_temporal_jump,0.165924,True,True,True,,
local_mask,v11_SYN_EXTRA_0094_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_deformation_visible,synthetic_controlled,object_deformation_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0087_02384_collision_orbit_right_64_seed41384_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0455_01086_drop_orbit_left_72_seed40086_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_0260_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0559_03494_roll_orbit_right_60_seed42494_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.147469,True,True,True,,
local_mask,v11_SYN_0468_01102_drop_orbit_left_72_seed40102_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.13382,True,True,True,,
local_mask,v11_SYN_0131_02384_collision_orbit_right_64_seed41384_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0041_02284_collision_orbit_right_64_seed41284_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.135551,True,True,True,,
local_mask,v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0445_01079_drop_orbit_left_72_seed40079_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.12,True,True,True,,
local_mask,v10_TypeM_047_04279_containment_orbit_left_44_seed43279_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.328006,True,True,True,,
local_mask,v10_TypeM_050_04339_containment_orbit_left_44_seed43339_local_patch_drift,synthetic_controlled,local_patch_drift,0.12,True,True,True,,
local_mask,v10_TypeM_053_04351_containment_orbit_left_44_seed43351_local_patch_freeze,synthetic_controlled,local_patch_freeze,0.289618,True,True,True,,
local_mask,v11_SYN_0471_01108_drop_orbit_left_72_seed40108_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.140634,True,True,True,,
local_mask,v10_TypeM_036_v6_02226_collision_orbit_right_64_seed41226_local_temporal_jump,synthetic_controlled,local_temporal_jump,0.151592,True,True,True,,
local_mask,v11_SYN_0146_prefix5_anchored_3e28b01a2ca2ef_reobserve_mismatch_object_deformation_visible,synthetic_controlled,object_deformation_visible,0.12,True,True,True,,
local_mask,v11_SYN_0237_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0448_01079_drop_orbit_left_72_seed40079_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.213786,True,True,True,,
local_mask,v11_SYN_0461_01101_drop_orbit_left_72_seed40101_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.133705,True,True,True,,
local_mask,v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0565_03495_roll_orbit_right_60_seed42495_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0474_01108_drop_orbit_left_72_seed40108_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0497_03413_roll_orbit_right_60_seed42413_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0067_02286_collision_orbit_right_64_seed41286_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0271_04267_containment_orbit_left_44_seed43267_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.147604,True,True,True,,
local_mask,v11_SYN_0451_01086_drop_orbit_left_72_seed40086_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.12,True,True,True,,
local_mask,v10_TypeM_051_04342_containment_orbit_left_44_seed43342_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.212835,True,True,True,,
local_mask,v10_TypeM_054_04355_containment_orbit_left_44_seed43355_local_patch_drift,synthetic_controlled,local_patch_drift,0.162408,True,True,True,,
local_mask,v10_TypeM_057_prefix5_anchored_1279c3b65a6d9e_object_identity_change_local_patch_freeze,synthetic_controlled,local_patch_freeze,0.12,True,True,True,,
local_mask,v11_SYN_0016_02215_collision_strafe_left_180_seed41215_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump,synthetic_controlled,local_temporal_jump,0.289512,True,True,True,,
local_mask,v11_SYN_EXTRA_0102_prefix5_anchored_525c18bc4422f0_background_drift_object_deformation_visible,synthetic_controlled,object_deformation_visible,0.12,True,True,True,,
local_mask,v11_SYN_0255_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0473_01108_drop_orbit_left_72_seed40108_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_0266_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0571_03505_roll_orbit_right_60_seed42505_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0488_03410_roll_orbit_right_60_seed42410_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0503_03418_roll_orbit_right_60_seed42418_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0045_02286_collision_orbit_right_64_seed41286_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0181_04267_containment_orbit_left_44_seed43267_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.138607,True,True,True,,
local_mask,v11_SYN_0457_01101_drop_orbit_left_72_seed40101_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.26326,True,True,True,,
local_mask,v10_TypeM_055_04357_containment_orbit_left_44_seed43357_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.213134,True,True,True,,
local_mask,v10_TypeM_058_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_patch_drift,synthetic_controlled,local_patch_drift,0.183865,True,True,True,,
local_mask,v10_TypeM_061_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_patch_freeze,synthetic_controlled,local_patch_freeze,0.12,True,True,True,,
local_mask,v11_SYN_0034_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0194_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible,synthetic_controlled,object_deformation_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0460_01101_drop_orbit_left_72_seed40101_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.353621,True,True,True,,
local_mask,v11_SYN_0484_03409_roll_orbit_right_60_seed42409_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.121334,True,True,True,,
local_mask,v11_SYN_0577_03533_roll_orbit_right_60_seed42533_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0506_03435_roll_orbit_right_60_seed42435_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0509_03435_roll_orbit_right_60_seed42435_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0073_02288_collision_orbit_right_64_seed41288_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0277_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.270356,True,True,True,,
local_mask,v11_SYN_0463_01102_drop_orbit_left_72_seed40102_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.138569,True,True,True,,
local_mask,v10_TypeM_023_prefix5_anchored_1128e39109fc83_object_deformation_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.29113,True,True,True,,
local_mask,v10_TypeM_026_prefix5_anchored_525c18bc4422f0_background_drift_local_patch_drift,synthetic_controlled,local_patch_drift,0.147661,True,True,True,,
local_mask,v11_SYN_EXTRA_0024_02228_collision_orbit_right_64_seed41228_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0212_v6_02226_collision_orbit_right_64_seed41226_object_deformation_visible,synthetic_controlled,object_deformation_visible,0.12,True,True,True,,
local_mask,v11_SYN_0267_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0466_01102_drop_orbit_left_72_seed40102_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.322767,True,True,True,,
local_mask,v11_SYN_0490_03410_roll_orbit_right_60_seed42410_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.142751,True,True,True,,
local_mask,v11_SYN_0272_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.132612,True,True,True,,
local_mask,v11_SYN_0583_03536_roll_orbit_right_60_seed42536_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0512_03437_roll_orbit_right_60_seed42437_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0515_03437_roll_orbit_right_60_seed42437_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0049_02288_collision_orbit_right_64_seed41288_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.126881,True,True,True,,
local_mask,v11_SYN_EXTRA_0185_04279_containment_orbit_left_44_seed43279_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.163607,True,True,True,,
local_mask,v11_SYN_0469_01108_drop_orbit_left_72_seed40108_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.12,True,True,True,,
local_mask,v10_TypeM_027_prefix5_anchored_7f708dfe212ad6_freeze_foreground_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.237727,True,True,True,,
local_mask,v10_TypeM_062_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_patch_drift,synthetic_controlled,local_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0028_02239_collision_strafe_left_180_seed41239_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0187_04279_containment_orbit_left_44_seed43279_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0496_03413_roll_orbit_right_60_seed42413_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_0278_04279_containment_orbit_left_44_seed43279_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0595_03544_roll_orbit_right_60_seed42544_roll_event_fragment_synthetic,synthetic_controlled,roll_event_fragment_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0518_03440_roll_orbit_right_60_seed42440_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0521_03440_roll_orbit_right_60_seed42440_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0079_02292_collision_orbit_right_64_seed41292_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0283_04280_containment_orbit_left_44_seed43280_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0475_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_drop_motion_failure_synthetic,synthetic_controlled,drop_motion_failure_synthetic,0.342354,True,True,True,,
local_mask,v10_TypeM_059_prefix5_anchored_95981b8f74bed0_background_drift_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.26819,True,True,True,,
local_mask,v11_SYN_0046_02259_collision_strafe_left_180_seed41259_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0095_prefix5_anchored_1ca3412d8f73c8_nonrigid_background_warp_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.150385,True,True,True,,
local_mask,v11_SYN_0018_02215_collision_strafe_left_180_seed41215_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
local_mask,v11_SYN_0502_03418_roll_orbit_right_60_seed42418_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.138894,True,True,True,,
local_mask,v11_SYN_EXTRA_0186_04279_containment_orbit_left_44_seed43279_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0536_03465_roll_orbit_right_60_seed42465_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0527_03442_roll_orbit_right_60_seed42442_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0053_02292_collision_orbit_right_64_seed41292_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.171841,True,True,True,,
local_mask,v11_SYN_EXTRA_0189_04280_containment_orbit_left_44_seed43280_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v10_TypeM_031_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.237996,True,True,True,,
local_mask,v11_SYN_0058_02276_collision_orbit_right_64_seed41276_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0107_prefix5_anchored_7f708dfe212ad6_freeze_foreground_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.158501,True,True,True,,
local_mask,v11_SYN_0508_03435_roll_orbit_right_60_seed42435_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.256806,True,True,True,,
local_mask,v11_SYN_0284_04280_containment_orbit_left_44_seed43280_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0548_03477_roll_orbit_right_60_seed42477_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0533_03453_roll_orbit_right_60_seed42453_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0085_02295_collision_strafe_left_180_seed41295_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0289_04302_containment_orbit_left_44_seed43302_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v10_TypeM_035_v6_02222_collision_orbit_right_64_seed41222_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.256469,True,True,True,,
local_mask,v11_SYN_EXTRA_0135_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,synthetic_controlled,object_duplicate_or_fragment,0.12,True,True,True,,
local_mask,v11_SYN_0042_02239_collision_strafe_left_180_seed41239_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.126663,True,True,True,,
local_mask,v11_SYN_0520_03440_roll_orbit_right_60_seed42440_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.188498,True,True,True,,
local_mask,v11_SYN_EXTRA_0190_04280_containment_orbit_left_44_seed43280_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0560_03494_roll_orbit_right_60_seed42494_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0539_03465_roll_orbit_right_60_seed42465_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0057_02295_collision_strafe_left_180_seed41295_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.131435,True,True,True,,
local_mask,v11_SYN_0295_04339_containment_orbit_left_44_seed43339_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v10_TypeM_063_v6_04204_containment_orbit_left_44_seed43204_foreground_identity_color_shift,synthetic_controlled,foreground_identity_color_shift,0.263234,True,True,True,,
local_mask,v11_SYN_0064_02284_collision_orbit_right_64_seed41284_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0048_02259_collision_strafe_left_180_seed41259_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.165209,True,True,True,,
local_mask,v11_SYN_0526_03442_roll_orbit_right_60_seed42442_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.158745,True,True,True,,
local_mask,v11_SYN_0290_04302_containment_orbit_left_44_seed43302_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0566_03495_roll_orbit_right_60_seed42495_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0557_03484_roll_orbit_right_60_seed42484_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0091_02327_collision_strafe_left_180_seed41327_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0197_04339_containment_orbit_left_44_seed43339_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0070_02286_collision_orbit_right_64_seed41286_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0054_02262_collision_orbit_right_64_seed41262_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.191076,True,True,True,,
local_mask,v11_SYN_0538_03465_roll_orbit_right_60_seed42465_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0194_04302_containment_orbit_left_44_seed43302_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0572_03505_roll_orbit_right_60_seed42505_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0563_03494_roll_orbit_right_60_seed42494_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0061_02327_collision_strafe_left_180_seed41327_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0301_04342_containment_orbit_left_44_seed43342_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.128451,True,True,True,,
local_mask,v11_SYN_EXTRA_0048_02286_collision_orbit_right_64_seed41286_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0544_03472_roll_orbit_right_60_seed42472_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.215985,True,True,True,,
local_mask,v11_SYN_EXTRA_0198_04339_containment_orbit_left_44_seed43339_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12842,True,True,True,,
local_mask,v11_SYN_0578_03533_roll_orbit_right_60_seed42533_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0581_03533_roll_orbit_right_60_seed42533_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0097_02328_collision_orbit_right_64_seed41328_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0201_04342_containment_orbit_left_44_seed43342_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0076_02288_collision_orbit_right_64_seed41288_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0066_02284_collision_orbit_right_64_seed41284_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
local_mask,v11_SYN_0550_03477_roll_orbit_right_60_seed42477_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.122823,True,True,True,,
local_mask,v11_SYN_0302_04342_containment_orbit_left_44_seed43342_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0584_03536_roll_orbit_right_60_seed42536_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0587_03536_roll_orbit_right_60_seed42536_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0065_02328_collision_orbit_right_64_seed41328_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.130765,True,True,True,,
local_mask,v11_SYN_0307_04346_containment_orbit_left_44_seed43346_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0052_02288_collision_orbit_right_64_seed41288_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0072_02286_collision_orbit_right_64_seed41286_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12588,True,True,True,,
local_mask,v11_SYN_0556_03484_roll_orbit_right_60_seed42484_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0202_04342_containment_orbit_left_44_seed43342_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.12,True,True,True,,
local_mask,v11_SYN_0596_03544_roll_orbit_right_60_seed42544_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0593_03542_roll_orbit_right_60_seed42542_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_0103_02353_collision_strafe_left_180_seed41353_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0205_04346_containment_orbit_left_44_seed43346_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0056_02292_collision_orbit_right_64_seed41292_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0078_02288_collision_orbit_right_64_seed41288_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.136203,True,True,True,,
local_mask,v11_SYN_0562_03494_roll_orbit_right_60_seed42494_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_0308_04346_containment_orbit_left_44_seed43346_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.123592,True,True,True,,
local_mask,v11_SYN_0480_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_wrong_camera_motion_visible,synthetic_controlled,wrong_camera_motion_visible,0.12,True,True,True,,
local_mask,v11_SYN_0029_02226_collision_orbit_right_64_seed41226_background_drift_visible,synthetic_controlled,background_drift_visible,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0069_02353_collision_strafe_left_180_seed41353_collision_response_failure_synthetic,synthetic_controlled,collision_response_failure_synthetic,0.124624,True,True,True,,
local_mask,v11_SYN_0313_04351_containment_orbit_left_44_seed43351_containment_failure_synthetic,synthetic_controlled,containment_failure_synthetic,0.12,True,True,True,,
local_mask,v11_SYN_0088_02295_collision_strafe_left_180_seed41295_local_scene_patch_drift,synthetic_controlled,local_scene_patch_drift,0.12,True,True,True,,
local_mask,v11_SYN_0084_02292_collision_orbit_right_64_seed41292_object_identity_color_shift,synthetic_controlled,object_identity_color_shift,0.12,True,True,True,,
local_mask,v11_SYN_0568_03495_roll_orbit_right_60_seed42495_partial_freeze_foreground,synthetic_controlled,partial_freeze_foreground,0.12,True,True,True,,
local_mask,v11_SYN_EXTRA_0206_04346_containment_orbit_left_44_seed43346_reobserve_mismatch_visible,synthetic_controlled,reobserve_mismatch_visible,0.123915,True,True,True,,
