affected_region,affected_time_span,camera_motion,condition_id,contact_sheet,corruption_type,dpo_ready,fvd,local_absdiff_mean,local_absdiff_p95,loser_full_video,loser_video,lpips,pair_id,pair_type,prefix_video,psnr_future,reward_loser,reward_margin,reward_winner,sample_id,sharpness_loser,sharpness_ratio,sharpness_winner,ssim_future_proxy,status,template,vbench,winner_video,written_reason
"{""h"": 99, ""w"": 198, ""x"": 363, ""y"": 234}","[20, 67]",orbit_left_72,01008_drop_orbit_left_72_seed40008,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,15.902353,83.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01008_drop_orbit_left_72_seed40008/prefix_len5.mp4,30.339457,0.694105,0.305895,1.0,01008_drop_orbit_left_72_seed40008,1224.998048,1.01247,1209.910281,0.993878,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01008_drop_orbit_left_72_seed40008/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=83.0; sharpness_ratio=1.01247
"{""h"": 140, ""w"": 202, ""x"": 414, ""y"": 193}","[20, 67]",orbit_left_72,01013_drop_orbit_left_72_seed40013,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,21.397646,131.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/prefix_len5.mp4,26.307772,0.62,0.38,1.0,01013_drop_orbit_left_72_seed40013,1084.081021,1.025624,1056.996835,0.988116,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=131.0; sharpness_ratio=1.025624
"{""h"": 126, ""w"": 219, ""x"": 361, ""y"": 194}","[20, 67]",orbit_left_72,01014_drop_orbit_left_72_seed40014,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,30.429659,113.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,25.925973,0.624632,0.375368,1.0,01014_drop_orbit_left_72_seed40014,1171.566817,0.995469,1176.899151,0.983509,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=113.0; sharpness_ratio=0.995469
"{""h"": 99, ""w"": 245, ""x"": 355, ""y"": 159}","[20, 67]",orbit_left_72,01026_drop_orbit_left_72_seed40026,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_068_01026_drop_orbit_left_72_seed40026_local_temporal_jump.jpg,local_temporal_jump,False,BLOCKED_BY_ENV: no local FVD/I3D backend,7.951109,19.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_068_01026_drop_orbit_left_72_seed40026_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_068_01026_drop_orbit_left_72_seed40026_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_068_01026_drop_orbit_left_72_seed40026_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01026_drop_orbit_left_72_seed40026/prefix_len5.mp4,31.13122,0.84,0.16,1.0,01026_drop_orbit_left_72_seed40026,515.040492,1.199135,429.50995,0.996212,REJECT_SYNTHETIC_GATE,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01026_drop_orbit_left_72_seed40026/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=19.0; sharpness_ratio=1.199135
"{""h"": 144, ""w"": 170, ""x"": 431, ""y"": 211}","[20, 67]",orbit_left_72,01029_drop_orbit_left_72_seed40029,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,17.649635,103.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_069_01029_drop_orbit_left_72_seed40029_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01029_drop_orbit_left_72_seed40029/prefix_len5.mp4,28.19494,0.647789,0.352211,1.0,01029_drop_orbit_left_72_seed40029,940.458605,1.035554,908.169381,0.991515,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01029_drop_orbit_left_72_seed40029/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=103.0; sharpness_ratio=1.035554
"{""h"": 133, ""w"": 227, ""x"": 370, ""y"": 119}","[20, 67]",orbit_left_72,01032_drop_orbit_left_72_seed40032,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,7.696787,31.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_070_01032_drop_orbit_left_72_seed40032_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01032_drop_orbit_left_72_seed40032/prefix_len5.mp4,32.214399,0.814526,0.185474,1.0,01032_drop_orbit_left_72_seed40032,710.054518,1.103276,643.587541,0.995436,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01032_drop_orbit_left_72_seed40032/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=31.0; sharpness_ratio=1.103276
"{""h"": 122, ""w"": 220, ""x"": 307, ""y"": 245}","[20, 67]",orbit_left_72,01038_drop_orbit_left_72_seed40038,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,37.728638,159.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01038_drop_orbit_left_72_seed40038/prefix_len5.mp4,23.751565,0.62,0.38,1.0,01038_drop_orbit_left_72_seed40038,1134.68477,1.057364,1073.125605,0.980113,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01038_drop_orbit_left_72_seed40038/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=159.0; sharpness_ratio=1.057364
"{""h"": 123, ""w"": 228, ""x"": 406, ""y"": 190}","[20, 67]",orbit_left_72,01039_drop_orbit_left_72_seed40039,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,27.076019,148.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01039_drop_orbit_left_72_seed40039/prefix_len5.mp4,25.05531,0.62,0.38,1.0,01039_drop_orbit_left_72_seed40039,1515.93892,1.016993,1490.609237,0.985088,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01039_drop_orbit_left_72_seed40039/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=148.0; sharpness_ratio=1.016993
"{""h"": 121, ""w"": 186, ""x"": 256, ""y"": 252}","[20, 67]",orbit_left_72,01047_drop_orbit_left_72_seed40047,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,16.750521,77.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01047_drop_orbit_left_72_seed40047/prefix_len5.mp4,29.761605,0.708,0.292,1.0,01047_drop_orbit_left_72_seed40047,1505.853434,1.047915,1436.99994,0.992596,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01047_drop_orbit_left_72_seed40047/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=77.0; sharpness_ratio=1.047915
"{""h"": 144, ""w"": 167, ""x"": 249, ""y"": 203}","[20, 67]",orbit_left_72,01060_drop_orbit_left_72_seed40060,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,28.727251,154.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01060_drop_orbit_left_72_seed40060/prefix_len5.mp4,25.385463,0.62,0.38,1.0,01060_drop_orbit_left_72_seed40060,1789.497768,1.010534,1770.844145,0.986433,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01060_drop_orbit_left_72_seed40060/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=154.0; sharpness_ratio=1.010534
"{""h"": 105, ""w"": 210, ""x"": 245, ""y"": 236}","[20, 67]",orbit_left_72,01079_drop_orbit_left_72_seed40079,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,25.319923,123.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/prefix_len5.mp4,27.512418,0.62,0.38,1.0,01079_drop_orbit_left_72_seed40079,979.55267,1.018925,961.358686,0.989035,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=123.0; sharpness_ratio=1.018925
"{""h"": 119, ""w"": 194, ""x"": 203, ""y"": 129}","[20, 67]",orbit_left_72,01086_drop_orbit_left_72_seed40086,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,10.454301,77.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01086_drop_orbit_left_72_seed40086/prefix_len5.mp4,31.746092,0.708,0.292,1.0,01086_drop_orbit_left_72_seed40086,575.214829,1.132217,508.042764,0.99526,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01086_drop_orbit_left_72_seed40086/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=77.0; sharpness_ratio=1.132217
"{""h"": 110, ""w"": 215, ""x"": 341, ""y"": 190}","[20, 67]",orbit_left_72,01101_drop_orbit_left_72_seed40101,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze.jpg,local_patch_freeze,True,BLOCKED_BY_ENV: no local FVD/I3D backend,18.598467,99.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/prefix_len5.mp4,28.50943,0.657053,0.342947,1.0,01101_drop_orbit_left_72_seed40101,1327.855553,1.045229,1270.397149,0.991362,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/clean_future_5_80.mp4,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=99.0; sharpness_ratio=1.045229
"{""h"": 146, ""w"": 191, ""x"": 377, ""y"": 171}","[20, 67]",orbit_left_72,01102_drop_orbit_left_72_seed40102,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift.jpg,local_patch_drift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,17.393026,124.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/prefix_len5.mp4,27.530218,0.62,0.38,1.0,01102_drop_orbit_left_72_seed40102,673.029665,1.051166,640.269528,0.990475,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/clean_future_5_80.mp4,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=124.0; sharpness_ratio=1.051166
"{""h"": 130, ""w"": 234, ""x"": 324, ""y"": 213}","[20, 67]",orbit_left_72,01108_drop_orbit_left_72_seed40108,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift.jpg,foreground_identity_color_shift,True,BLOCKED_BY_ENV: no local FVD/I3D backend,32.637493,139.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/prefix_len5.mp4,24.634999,0.62,0.38,1.0,01108_drop_orbit_left_72_seed40108,1125.614032,1.045587,1076.53829,0.980502,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/clean_future_5_80.mp4,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=139.0; sharpness_ratio=1.045587
"{""h"": 117, ""w"": 192, ""x"": 429, ""y"": 254}","[20, 67]",orbit_left_72,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/contact_sheets/v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump.jpg,local_temporal_jump,True,BLOCKED_BY_ENV: no local FVD/I3D backend,25.902977,149.0,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump/loser_full_prefix5_future.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump/loser_future.mp4,BLOCKED_BY_ENV: lpips unavailable,v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump,TypeM_v10_synthetic_visible,local_assets/dpo_pair_factory_v10/recovered_conditions/v6b_GT_C_001_01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,26.186995,0.62,0.38,1.0,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,1254.301035,1.065768,1176.899151,0.988572,DPO_READY_SYNTHETIC_VISIBLE_V10,drop,BLOCKED_BY_ENV: no local VBench evaluator,local_assets/targeted_BC_loser_mining_v6b/conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=149.0; sharpness_ratio=1.065768
