sample_id,clip_path,template,camera_id,seed
04228_containment_orbit_left_44_seed43228,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04228_containment_orbit_left_44_seed43228,containment,orbit_left_44,43228
02790_collision_orbit_right_64_seed41790,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02790_collision_orbit_right_64_seed41790,collision,orbit_right_64,41790
03436_roll_orbit_right_60_seed42436,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03436_roll_orbit_right_60_seed42436,roll,orbit_right_60,42436
01512_drop_orbit_left_72_seed40512,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01512_drop_orbit_left_72_seed40512,drop,orbit_left_72,40512
01014_drop_orbit_left_72_seed40014,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,40014
03046_collision_orbit_right_64_seed42046,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03046_collision_orbit_right_64_seed42046,collision,orbit_right_64,42046
03396_collision_orbit_right_64_seed42396,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03396_collision_orbit_right_64_seed42396,collision,orbit_right_64,42396
02611_collision_strafe_left_180_seed41611,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02611_collision_strafe_left_180_seed41611,collision,strafe_left_180,41611
02629_collision_strafe_left_180_seed41629,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02629_collision_strafe_left_180_seed41629,collision,strafe_left_180,41629
03953_roll_orbit_right_60_seed42953,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03953_roll_orbit_right_60_seed42953,roll,orbit_right_60,42953
03822_roll_orbit_right_60_seed42822,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03822_roll_orbit_right_60_seed42822,roll,orbit_right_60,42822
03530_roll_orbit_right_60_seed42530,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03530_roll_orbit_right_60_seed42530,roll,orbit_right_60,42530
01861_drop_orbit_left_72_seed40861,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01861_drop_orbit_left_72_seed40861,drop,orbit_left_72,40861
03602_roll_orbit_right_60_seed42602,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03602_roll_orbit_right_60_seed42602,roll,orbit_right_60,42602
01457_drop_orbit_left_72_seed40457,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01457_drop_orbit_left_72_seed40457,drop,orbit_left_72,40457
04282_containment_orbit_left_44_seed43282,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04282_containment_orbit_left_44_seed43282,containment,orbit_left_44,43282
02758_collision_orbit_right_64_seed41758,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02758_collision_orbit_right_64_seed41758,collision,orbit_right_64,41758
03962_roll_orbit_right_60_seed42962,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03962_roll_orbit_right_60_seed42962,roll,orbit_right_60,42962
01832_drop_orbit_left_72_seed40832,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01832_drop_orbit_left_72_seed40832,drop,orbit_left_72,40832
03079_collision_strafe_left_180_seed42079,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03079_collision_strafe_left_180_seed42079,collision,strafe_left_180,42079
03307_collision_strafe_left_180_seed42307,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03307_collision_strafe_left_180_seed42307,collision,strafe_left_180,42307
02622_collision_orbit_right_64_seed41622,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02622_collision_orbit_right_64_seed41622,collision,orbit_right_64,41622
02277_collision_strafe_left_180_seed41277,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02277_collision_strafe_left_180_seed41277,collision,strafe_left_180,41277
02341_collision_strafe_left_180_seed41341,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02341_collision_strafe_left_180_seed41341,collision,strafe_left_180,41341
02604_collision_orbit_right_64_seed41604,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02604_collision_orbit_right_64_seed41604,collision,orbit_right_64,41604
01185_drop_orbit_left_72_seed40185,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01185_drop_orbit_left_72_seed40185,drop,orbit_left_72,40185
03952_roll_orbit_right_60_seed42952,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03952_roll_orbit_right_60_seed42952,roll,orbit_right_60,42952
03943_roll_orbit_right_60_seed42943,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03943_roll_orbit_right_60_seed42943,roll,orbit_right_60,42943
02799_collision_strafe_left_180_seed41799,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02799_collision_strafe_left_180_seed41799,collision,strafe_left_180,41799
01820_drop_orbit_left_72_seed40820,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01820_drop_orbit_left_72_seed40820,drop,orbit_left_72,40820
02303_collision_strafe_left_180_seed41303,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02303_collision_strafe_left_180_seed41303,collision,strafe_left_180,41303
02752_collision_orbit_right_64_seed41752,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02752_collision_orbit_right_64_seed41752,collision,orbit_right_64,41752
01198_drop_orbit_left_72_seed40198,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01198_drop_orbit_left_72_seed40198,drop,orbit_left_72,40198
03757_roll_orbit_right_60_seed42757,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03757_roll_orbit_right_60_seed42757,roll,orbit_right_60,42757
01713_drop_orbit_left_72_seed40713,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01713_drop_orbit_left_72_seed40713,drop,orbit_left_72,40713
04372_containment_orbit_left_44_seed43372,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04372_containment_orbit_left_44_seed43372,containment,orbit_left_44,43372
02029_drop_orbit_left_72_seed41029,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02029_drop_orbit_left_72_seed41029,drop,orbit_left_72,41029
03076_collision_orbit_right_64_seed42076,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03076_collision_orbit_right_64_seed42076,collision,orbit_right_64,42076
02716_collision_orbit_right_64_seed41716,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02716_collision_orbit_right_64_seed41716,collision,orbit_right_64,41716
03166_collision_orbit_right_64_seed42166,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03166_collision_orbit_right_64_seed42166,collision,orbit_right_64,42166
02697_collision_strafe_left_180_seed41697,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02697_collision_strafe_left_180_seed41697,collision,strafe_left_180,41697
01940_drop_orbit_left_72_seed40940,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01940_drop_orbit_left_72_seed40940,drop,orbit_left_72,40940
02956_collision_orbit_right_64_seed41956,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02956_collision_orbit_right_64_seed41956,collision,orbit_right_64,41956
02698_collision_orbit_right_64_seed41698,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02698_collision_orbit_right_64_seed41698,collision,orbit_right_64,41698
04305_containment_orbit_left_44_seed43305,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04305_containment_orbit_left_44_seed43305,containment,orbit_left_44,43305
01895_drop_orbit_left_72_seed40895,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01895_drop_orbit_left_72_seed40895,drop,orbit_left_72,40895
01563_drop_orbit_left_72_seed40563,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01563_drop_orbit_left_72_seed40563,drop,orbit_left_72,40563
03137_collision_strafe_left_180_seed42137,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03137_collision_strafe_left_180_seed42137,collision,strafe_left_180,42137
02987_collision_strafe_left_180_seed41987,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02987_collision_strafe_left_180_seed41987,collision,strafe_left_180,41987
01883_drop_orbit_left_72_seed40883,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01883_drop_orbit_left_72_seed40883,drop,orbit_left_72,40883
03663_roll_orbit_right_60_seed42663,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03663_roll_orbit_right_60_seed42663,roll,orbit_right_60,42663
03646_roll_orbit_right_60_seed42646,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03646_roll_orbit_right_60_seed42646,roll,orbit_right_60,42646
01312_drop_orbit_left_72_seed40312,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01312_drop_orbit_left_72_seed40312,drop,orbit_left_72,40312
02503_collision_strafe_left_180_seed41503,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02503_collision_strafe_left_180_seed41503,collision,strafe_left_180,41503
01736_drop_orbit_left_72_seed40736,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01736_drop_orbit_left_72_seed40736,drop,orbit_left_72,40736
03272_collision_orbit_right_64_seed42272,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03272_collision_orbit_right_64_seed42272,collision,orbit_right_64,42272
01514_drop_orbit_left_72_seed40514,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01514_drop_orbit_left_72_seed40514,drop,orbit_left_72,40514
02923_collision_strafe_left_180_seed41923,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02923_collision_strafe_left_180_seed41923,collision,strafe_left_180,41923
03019_collision_strafe_left_180_seed42019,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03019_collision_strafe_left_180_seed42019,collision,strafe_left_180,42019
01976_drop_orbit_left_72_seed40976,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01976_drop_orbit_left_72_seed40976,drop,orbit_left_72,40976
01142_drop_orbit_left_72_seed40142,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01142_drop_orbit_left_72_seed40142,drop,orbit_left_72,40142
01150_drop_orbit_left_72_seed40150,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01150_drop_orbit_left_72_seed40150,drop,orbit_left_72,40150
03526_roll_orbit_right_60_seed42526,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03526_roll_orbit_right_60_seed42526,roll,orbit_right_60,42526
04252_containment_orbit_left_44_seed43252,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04252_containment_orbit_left_44_seed43252,containment,orbit_left_44,43252
02605_collision_strafe_left_180_seed41605,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02605_collision_strafe_left_180_seed41605,collision,strafe_left_180,41605
03292_collision_orbit_right_64_seed42292,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03292_collision_orbit_right_64_seed42292,collision,orbit_right_64,42292
01059_drop_orbit_left_72_seed40059,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01059_drop_orbit_left_72_seed40059,drop,orbit_left_72,40059
02940_collision_orbit_right_64_seed41940,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02940_collision_orbit_right_64_seed41940,collision,orbit_right_64,41940
04200_containment_orbit_left_44_seed43200,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04200_containment_orbit_left_44_seed43200,containment,orbit_left_44,43200
01931_drop_orbit_left_72_seed40931,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01931_drop_orbit_left_72_seed40931,drop,orbit_left_72,40931
01469_drop_orbit_left_72_seed40469,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01469_drop_orbit_left_72_seed40469,drop,orbit_left_72,40469
01648_drop_orbit_left_72_seed40648,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01648_drop_orbit_left_72_seed40648,drop,orbit_left_72,40648
01210_drop_orbit_left_72_seed40210,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01210_drop_orbit_left_72_seed40210,drop,orbit_left_72,40210
03154_collision_orbit_right_64_seed42154,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03154_collision_orbit_right_64_seed42154,collision,orbit_right_64,42154
01423_drop_orbit_left_72_seed40423,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01423_drop_orbit_left_72_seed40423,drop,orbit_left_72,40423
03158_collision_orbit_right_64_seed42158,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03158_collision_orbit_right_64_seed42158,collision,orbit_right_64,42158
01625_drop_orbit_left_72_seed40625,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01625_drop_orbit_left_72_seed40625,drop,orbit_left_72,40625
02994_collision_orbit_right_64_seed41994,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02994_collision_orbit_right_64_seed41994,collision,orbit_right_64,41994
03603_roll_orbit_right_60_seed42603,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03603_roll_orbit_right_60_seed42603,roll,orbit_right_60,42603
02152_drop_orbit_left_72_seed41152,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02152_drop_orbit_left_72_seed41152,drop,orbit_left_72,41152
01930_drop_orbit_left_72_seed40930,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01930_drop_orbit_left_72_seed40930,drop,orbit_left_72,40930
01548_drop_orbit_left_72_seed40548,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01548_drop_orbit_left_72_seed40548,drop,orbit_left_72,40548
01708_drop_orbit_left_72_seed40708,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01708_drop_orbit_left_72_seed40708,drop,orbit_left_72,40708
02058_drop_orbit_left_72_seed41058,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02058_drop_orbit_left_72_seed41058,drop,orbit_left_72,41058
02426_collision_orbit_right_64_seed41426,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02426_collision_orbit_right_64_seed41426,collision,orbit_right_64,41426
01807_drop_orbit_left_72_seed40807,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01807_drop_orbit_left_72_seed40807,drop,orbit_left_72,40807
01710_drop_orbit_left_72_seed40710,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01710_drop_orbit_left_72_seed40710,drop,orbit_left_72,40710
02354_collision_orbit_right_64_seed41354,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02354_collision_orbit_right_64_seed41354,collision,orbit_right_64,41354
01647_drop_orbit_left_72_seed40647,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01647_drop_orbit_left_72_seed40647,drop,orbit_left_72,40647
03914_roll_orbit_right_60_seed42914,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03914_roll_orbit_right_60_seed42914,roll,orbit_right_60,42914
01140_drop_orbit_left_72_seed40140,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01140_drop_orbit_left_72_seed40140,drop,orbit_left_72,40140
02654_collision_orbit_right_64_seed41654,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02654_collision_orbit_right_64_seed41654,collision,orbit_right_64,41654
03262_collision_orbit_right_64_seed42262,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03262_collision_orbit_right_64_seed42262,collision,orbit_right_64,42262
01386_drop_orbit_left_72_seed40386,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01386_drop_orbit_left_72_seed40386,drop,orbit_left_72,40386
04330_containment_orbit_left_44_seed43330,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04330_containment_orbit_left_44_seed43330,containment,orbit_left_44,43330
01431_drop_orbit_left_72_seed40431,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01431_drop_orbit_left_72_seed40431,drop,orbit_left_72,40431
03002_collision_orbit_right_64_seed42002,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03002_collision_orbit_right_64_seed42002,collision,orbit_right_64,42002
01193_drop_orbit_left_72_seed40193,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01193_drop_orbit_left_72_seed40193,drop,orbit_left_72,40193
03811_roll_orbit_right_60_seed42811,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03811_roll_orbit_right_60_seed42811,roll,orbit_right_60,42811
02929_collision_strafe_left_180_seed41929,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02929_collision_strafe_left_180_seed41929,collision,strafe_left_180,41929
03105_collision_strafe_left_180_seed42105,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03105_collision_strafe_left_180_seed42105,collision,strafe_left_180,42105
03730_roll_orbit_right_60_seed42730,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03730_roll_orbit_right_60_seed42730,roll,orbit_right_60,42730
02587_collision_strafe_left_180_seed41587,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02587_collision_strafe_left_180_seed41587,collision,strafe_left_180,41587
02683_collision_strafe_left_180_seed41683,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02683_collision_strafe_left_180_seed41683,collision,strafe_left_180,41683
01308_drop_orbit_left_72_seed40308,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01308_drop_orbit_left_72_seed40308,drop,orbit_left_72,40308
03492_roll_orbit_right_60_seed42492,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03492_roll_orbit_right_60_seed42492,roll,orbit_right_60,42492
02847_collision_strafe_left_180_seed41847,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02847_collision_strafe_left_180_seed41847,collision,strafe_left_180,41847
02898_collision_orbit_right_64_seed41898,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02898_collision_orbit_right_64_seed41898,collision,orbit_right_64,41898
02404_collision_orbit_right_64_seed41404,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02404_collision_orbit_right_64_seed41404,collision,orbit_right_64,41404
02760_collision_orbit_right_64_seed41760,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02760_collision_orbit_right_64_seed41760,collision,orbit_right_64,41760
03438_roll_orbit_right_60_seed42438,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03438_roll_orbit_right_60_seed42438,roll,orbit_right_60,42438
04262_containment_orbit_left_44_seed43262,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04262_containment_orbit_left_44_seed43262,containment,orbit_left_44,43262
01217_drop_orbit_left_72_seed40217,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01217_drop_orbit_left_72_seed40217,drop,orbit_left_72,40217
03471_roll_orbit_right_60_seed42471,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03471_roll_orbit_right_60_seed42471,roll,orbit_right_60,42471
01460_drop_orbit_left_72_seed40460,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01460_drop_orbit_left_72_seed40460,drop,orbit_left_72,40460
04047_roll_orbit_right_60_seed43047,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04047_roll_orbit_right_60_seed43047,roll,orbit_right_60,43047
02391_collision_strafe_left_180_seed41391,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02391_collision_strafe_left_180_seed41391,collision,strafe_left_180,41391
01928_drop_orbit_left_72_seed40928,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01928_drop_orbit_left_72_seed40928,drop,orbit_left_72,40928
04250_containment_orbit_left_44_seed43250,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04250_containment_orbit_left_44_seed43250,containment,orbit_left_44,43250
01669_drop_orbit_left_72_seed40669,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01669_drop_orbit_left_72_seed40669,drop,orbit_left_72,40669
01953_drop_orbit_left_72_seed40953,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01953_drop_orbit_left_72_seed40953,drop,orbit_left_72,40953
02577_collision_strafe_left_180_seed41577,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02577_collision_strafe_left_180_seed41577,collision,strafe_left_180,41577
03246_collision_orbit_right_64_seed42246,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03246_collision_orbit_right_64_seed42246,collision,orbit_right_64,42246
03219_collision_strafe_left_180_seed42219,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03219_collision_strafe_left_180_seed42219,collision,strafe_left_180,42219
01319_drop_orbit_left_72_seed40319,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01319_drop_orbit_left_72_seed40319,drop,orbit_left_72,40319
03588_roll_orbit_right_60_seed42588,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03588_roll_orbit_right_60_seed42588,roll,orbit_right_60,42588
02912_collision_orbit_right_64_seed41912,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02912_collision_orbit_right_64_seed41912,collision,orbit_right_64,41912
02076_drop_orbit_left_72_seed41076,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02076_drop_orbit_left_72_seed41076,drop,orbit_left_72,41076
