subset,pair_id,pair_source,pair_type,failure_type,is_rollout_derived,is_synthetic,prefix_path,condition_full_path,winner_future_path,winner_full_path,loser_future_path,loser_full_path,prompt_path,poses_path,intrinsics_path,contact_sheet_path,prefix_exists,condition_full_exists,winner_future_exists,winner_full_exists,loser_future_exists,loser_full_exists,prompt_path_exists,poses_exists,intrinsics_exists,contact_sheet_exists,winner_video_ok,loser_video_ok,prefix_recoverable,winner_recoverable,loser_recoverable,reviewed,strict_asset_complete_for_energy,recoverable_for_energy,ready_recoverable_for_energy,missing_fields
all500,v6b_GT_C_012_02284_collision_orbit_right_64_seed41284,other,GT_C,collision_extra_objects,False,False,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/02284_collision_orbit_right_64_seed41284/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/02284_collision_orbit_right_64_seed41284/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02284_collision_orbit_right_64_seed41284/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/02284_collision_orbit_right_64_seed41284_M_C_camera_self_temporal_r4_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/02284_collision_orbit_right_64_seed41284_M_C_camera_self_temporal_r4.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02284_collision_orbit_right_64_seed41284/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02284_collision_orbit_right_64_seed41284/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02284_collision_orbit_right_64_seed41284/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v6b_GT_C_012_02284_collision_orbit_right_64_seed41284.jpg,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,prefix_existing;loser_video
all500,v6b_GT_C_013_03435_roll_orbit_right_60_seed42435,other,GT_C,roll_identity_event,False,False,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/03435_roll_orbit_right_60_seed42435/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/03435_roll_orbit_right_60_seed42435/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03435_roll_orbit_right_60_seed42435_M_C_camera_self_temporal_r4.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03435_roll_orbit_right_60_seed42435/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v6b_GT_C_013_03435_roll_orbit_right_60_seed42435.jpg,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,prefix_existing;loser_video
all500,v6b_GT_C_014_03437_roll_orbit_right_60_seed42437,other,GT_C,roll_identity_event,False,False,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/03437_roll_orbit_right_60_seed42437/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/03437_roll_orbit_right_60_seed42437/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03437_roll_orbit_right_60_seed42437_M_C_camera_self_temporal_r4_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/03437_roll_orbit_right_60_seed42437_M_C_camera_self_temporal_r4.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03437_roll_orbit_right_60_seed42437/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v6b_GT_C_014_03437_roll_orbit_right_60_seed42437.jpg,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,prefix_existing;loser_video
all500,v6b_GT_C_015_04248_containment_orbit_left_44_seed43248,other,GT_C,containment_extra_objects,False,False,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/04248_containment_orbit_left_44_seed43248/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/04248_containment_orbit_left_44_seed43248/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04248_containment_orbit_left_44_seed43248/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04248_containment_orbit_left_44_seed43248_M_C_camera_self_temporal_r4.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04248_containment_orbit_left_44_seed43248/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04248_containment_orbit_left_44_seed43248/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04248_containment_orbit_left_44_seed43248/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v6b_GT_C_015_04248_containment_orbit_left_44_seed43248.jpg,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,prefix_existing;loser_video
all500,v6b_GT_C_016_04249_containment_orbit_left_44_seed43249,other,GT_C,containment_extra_objects,False,False,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/04249_containment_orbit_left_44_seed43249/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/conditions/04249_containment_orbit_left_44_seed43249/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04249_containment_orbit_left_44_seed43249/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04249_containment_orbit_left_44_seed43249_M_C_camera_self_temporal_r4_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/targeted_BC_loser_mining_v6b/rollouts_32cond/M_C_camera_self_temporal_r4/videos/04249_containment_orbit_left_44_seed43249_M_C_camera_self_temporal_r4.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04249_containment_orbit_left_44_seed43249/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04249_containment_orbit_left_44_seed43249/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04249_containment_orbit_left_44_seed43249/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v6b_GT_C_016_04249_containment_orbit_left_44_seed43249.jpg,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,prefix_existing;loser_video
all500,v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible,synthetic_controlled,TypeM_v11_synthetic_visible,background_drift_visible,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/02215_collision_strafe_left_180_seed41215/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/02215_collision_strafe_left_180_seed41215/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0017_02215_collision_strafe_left_180_seed41215_background_drift_visible.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
all500,v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,collision_response_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/02215_collision_strafe_left_180_seed41215/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/02215_collision_strafe_left_180_seed41215/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02215_collision_strafe_left_180_seed41215/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0013_02215_collision_strafe_left_180_seed41215_collision_response_failure_synthetic.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
all500,v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,containment_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04209_containment_orbit_left_44_seed43209/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/04209_containment_orbit_left_44_seed43209/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04209_containment_orbit_left_44_seed43209/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0223_04209_containment_orbit_left_44_seed43209_containment_failure_synthetic.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
all500,v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic,synthetic_controlled,TypeM_v11_synthetic_visible,drop_motion_failure_synthetic,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01002_drop_orbit_left_72_seed40002/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01002_drop_orbit_left_72_seed40002/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01002_drop_orbit_left_72_seed40002/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0379_01002_drop_orbit_left_72_seed40002_drop_motion_failure_synthetic.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
all500,v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift,synthetic_controlled,TypeM_v10_synthetic_visible,foreground_identity_color_shift,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift/loser_full_prefix5_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01014_drop_orbit_left_72_seed40014/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_067_01014_drop_orbit_left_72_seed40014_foreground_identity_color_shift.jpg,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable;loser_video
all500,v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift,synthetic_controlled,TypeM_v10_synthetic_visible,local_patch_drift,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01013_drop_orbit_left_72_seed40013/clean_future_5_80.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift/loser_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift/loser_full_prefix5_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01013_drop_orbit_left_72_seed40013/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_066_01013_drop_orbit_left_72_seed40013_local_patch_drift.jpg,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable;loser_video
all500,v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze,synthetic_controlled,TypeM_v10_synthetic_visible,local_patch_freeze,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01008_drop_orbit_left_72_seed40008/prefix_len5.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01008_drop_orbit_left_72_seed40008/clean_future_5_80.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze/loser_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze/loser_full_prefix5_future.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v10_TypeM_065_01008_drop_orbit_left_72_seed40008_local_patch_freeze.jpg,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,true,false,false,false,prefix_existing;prefix_recoverable;winner_existing;winner_recoverable;loser_video
all500,v11_SYN_0387_01008_drop_orbit_left_72_seed40008_local_scene_patch_drift,synthetic_controlled,TypeM_v11_synthetic_visible,local_scene_patch_drift,False,True,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01008_drop_orbit_left_72_seed40008/prefix_len5.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v10/recovered_conditions/01008_drop_orbit_left_72_seed40008/clean_future_5_80.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/video.mp4,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/local_assets/dpo_pair_factory_v11/synthetic_pairs/pairs/v11_SYN_0387_01008_drop_orbit_left_72_seed40008_local_scene_patch_drift/loser_future.mp4,,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/prompt.txt,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/poses.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01008_drop_orbit_left_72_seed40008/intrinsics.npy,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys_stageA_v5_broad_lora_work/reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_0387_01008_drop_orbit_left_72_seed40008_local_scene_patch_drift.jpg,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,prefix_existing
