pair_id,pair_type,pair_source,source_protocol,is_synthetic,is_rollout_derived,is_controlled_corruption,condition_id,sample_id,template,camera_motion,prefix_len,prediction_start_frame,prefix_video_path,winner_video_path,loser_video_path,prefix_exists,winner_exists,loser_exists,prefix_decodable,winner_decodable,loser_decodable,winner_source,loser_source,winner_reward,loser_reward,reward_margin,winner_quality,loser_quality,main_failure,failure_tags,affected_region,affected_time_span,affected_mask,corruption_type,codex_reviewed,written_reason,medium_hard,too_subtle,too_blurry,too_collapsed,too_similar,winner_bad,same_prefix,same_prompt,same_poses,same_intrinsics,loss_frame_indices_count,reward_frame_indices_count,localdpo_ready,time_mask_ready,diagnostic_only,trainable,in_ppt_subset,status,decision_reason,repair_method
v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01038_drop_orbit_left_72_seed40038,01038_drop_orbit_left_72_seed40038,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01038_drop_orbit_left_72_seed40038/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01038_drop_orbit_left_72_seed40038/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_071_01038_drop_orbit_left_72_seed40038_foreground_identity_color_shift/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,foreground_identity_color_shift,foreground_identity_color_shift,"{""h"": 122, ""w"": 220, ""x"": 307, ""y"": 245}","[20, 67]",,foreground_identity_color_shift,True,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=159.0; sharpness_ratio=1.057364,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,True,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01039_drop_orbit_left_72_seed40039,01039_drop_orbit_left_72_seed40039,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01039_drop_orbit_left_72_seed40039/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01039_drop_orbit_left_72_seed40039/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_072_01039_drop_orbit_left_72_seed40039_local_temporal_jump/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,local_temporal_jump,local_temporal_jump,"{""h"": 123, ""w"": 228, ""x"": 406, ""y"": 190}","[20, 67]",,local_temporal_jump,True,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=148.0; sharpness_ratio=1.016993,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01047_drop_orbit_left_72_seed40047,01047_drop_orbit_left_72_seed40047,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01047_drop_orbit_left_72_seed40047/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01047_drop_orbit_left_72_seed40047/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_073_01047_drop_orbit_left_72_seed40047_local_patch_freeze/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.708,0.292,,,local_patch_freeze,local_patch_freeze,"{""h"": 121, ""w"": 186, ""x"": 256, ""y"": 252}","[20, 67]",,local_patch_freeze,True,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=77.0; sharpness_ratio=1.047915,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01060_drop_orbit_left_72_seed40060,01060_drop_orbit_left_72_seed40060,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01060_drop_orbit_left_72_seed40060/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01060_drop_orbit_left_72_seed40060/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_074_01060_drop_orbit_left_72_seed40060_local_patch_drift/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,local_patch_drift,local_patch_drift,"{""h"": 144, ""w"": 167, ""x"": 249, ""y"": 203}","[20, 67]",,local_patch_drift,True,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=154.0; sharpness_ratio=1.010534,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,True,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01079_drop_orbit_left_72_seed40079,01079_drop_orbit_left_72_seed40079,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01079_drop_orbit_left_72_seed40079/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_075_01079_drop_orbit_left_72_seed40079_foreground_identity_color_shift/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,foreground_identity_color_shift,foreground_identity_color_shift,"{""h"": 105, ""w"": 210, ""x"": 245, ""y"": 236}","[20, 67]",,foreground_identity_color_shift,True,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=123.0; sharpness_ratio=1.018925,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01086_drop_orbit_left_72_seed40086,01086_drop_orbit_left_72_seed40086,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01086_drop_orbit_left_72_seed40086/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01086_drop_orbit_left_72_seed40086/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_076_01086_drop_orbit_left_72_seed40086_local_temporal_jump/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.708,0.292,,,local_temporal_jump,local_temporal_jump,"{""h"": 119, ""w"": 194, ""x"": 203, ""y"": 129}","[20, 67]",,local_temporal_jump,True,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=77.0; sharpness_ratio=1.132217,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01101_drop_orbit_left_72_seed40101,01101_drop_orbit_left_72_seed40101,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01101_drop_orbit_left_72_seed40101/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_077_01101_drop_orbit_left_72_seed40101_local_patch_freeze/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.657053,0.342947,,,local_patch_freeze,local_patch_freeze,"{""h"": 110, ""w"": 215, ""x"": 341, ""y"": 190}","[20, 67]",,local_patch_freeze,True,local_patch_freeze creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=99.0; sharpness_ratio=1.045229,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01102_drop_orbit_left_72_seed40102,01102_drop_orbit_left_72_seed40102,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01102_drop_orbit_left_72_seed40102/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_078_01102_drop_orbit_left_72_seed40102_local_patch_drift/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,local_patch_drift,local_patch_drift,"{""h"": 146, ""w"": 191, ""x"": 377, ""y"": 171}","[20, 67]",,local_patch_drift,True,local_patch_drift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=124.0; sharpness_ratio=1.051166,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,01108_drop_orbit_left_72_seed40108,01108_drop_orbit_left_72_seed40108,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/prefix_len5.mp4,local_assets/dpo_pair_factory_v10/recovered_conditions/01108_drop_orbit_left_72_seed40108/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_079_01108_drop_orbit_left_72_seed40108_foreground_identity_color_shift/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,foreground_identity_color_shift,foreground_identity_color_shift,"{""h"": 130, ""w"": 234, ""x"": 324, ""y"": 213}","[20, 67]",,foreground_identity_color_shift,True,foreground_identity_color_shift creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=139.0; sharpness_ratio=1.045587,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,False,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump,TypeM_v10_synthetic_visible,synthetic_controlled,v10,True,False,True,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,v6b_GT_C_001_01014_drop_orbit_left_72_seed40014,drop,orbit_left_72,5,5,local_assets/dpo_pair_factory_v10/recovered_conditions/v6b_GT_C_001_01014_drop_orbit_left_72_seed40014/prefix_len5.mp4,local_assets/targeted_BC_loser_mining_v6b/conditions/01014_drop_orbit_left_72_seed40014/clean_future_5_80.mp4,local_assets/dpo_pair_factory_v10/synthetic_visible_negatives/pairs/v10_TypeM_080_v6b_GT_C_001_01014_drop_orbit_left_72_seed40014_local_temporal_jump/loser_future.mp4,True,True,True,True,True,True,clean_gt_future,controlled_visible_synthetic_negative,1.0,0.62,0.38,,,local_temporal_jump,local_temporal_jump,"{""h"": 117, ""w"": 192, ""x"": 429, ""y"": 254}","[20, 67]",,local_temporal_jump,True,local_temporal_jump creates visible local future-only error; winner remains clean GT; loser remains sharp/readable; local_absdiff_p95=149.0; sharpness_ratio=1.065768,True,False,False,False,False,False,True,True,True,True,76,76,True,True,False,True,True,ready_strict,ACCEPT_STRICT,source inferred from v10 manifests/csv
