pair_id,condition_id,failure_type,severity,loser_video_path,status
v11_SYN_EXTRA_0230_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_reobserve_mismatch_visible,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,reobserve_mismatch_visible,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0230_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0231_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_object_duplicate_or_fragment,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,object_duplicate_or_fragment,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0231_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0232_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_scene_patch_drift,prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch,local_scene_patch_drift,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0232_prefix5_anchored_29df7c5cf94c4b_reobserve_mismatch_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0233_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic,prefix5_anchored_95981b8f74bed0_background_drift,containment_failure_synthetic,0.683,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0233_prefix5_anchored_95981b8f74bed0_background_drift_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0234_prefix5_anchored_95981b8f74bed0_background_drift_reobserve_mismatch_visible,prefix5_anchored_95981b8f74bed0_background_drift,reobserve_mismatch_visible,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0234_prefix5_anchored_95981b8f74bed0_background_drift_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0235_prefix5_anchored_95981b8f74bed0_background_drift_object_duplicate_or_fragment,prefix5_anchored_95981b8f74bed0_background_drift,object_duplicate_or_fragment,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0235_prefix5_anchored_95981b8f74bed0_background_drift_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0236_prefix5_anchored_95981b8f74bed0_background_drift_local_scene_patch_drift,prefix5_anchored_95981b8f74bed0_background_drift,local_scene_patch_drift,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0236_prefix5_anchored_95981b8f74bed0_background_drift_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0237_prefix5_anchored_d744c2d6f264ba_object_deformation_containment_failure_synthetic,prefix5_anchored_d744c2d6f264ba_object_deformation,containment_failure_synthetic,0.725,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0237_prefix5_anchored_d744c2d6f264ba_object_deformation_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0238_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible,prefix5_anchored_d744c2d6f264ba_object_deformation,reobserve_mismatch_visible,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0238_prefix5_anchored_d744c2d6f264ba_object_deformation_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0239_prefix5_anchored_d744c2d6f264ba_object_deformation_object_duplicate_or_fragment,prefix5_anchored_d744c2d6f264ba_object_deformation,object_duplicate_or_fragment,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0239_prefix5_anchored_d744c2d6f264ba_object_deformation_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0240_prefix5_anchored_d744c2d6f264ba_object_deformation_local_scene_patch_drift,prefix5_anchored_d744c2d6f264ba_object_deformation,local_scene_patch_drift,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0240_prefix5_anchored_d744c2d6f264ba_object_deformation_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0241_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_containment_failure_synthetic,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,containment_failure_synthetic,0.767,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0241_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0242_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_reobserve_mismatch_visible,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,reobserve_mismatch_visible,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0242_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0243_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_object_duplicate_or_fragment,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,object_duplicate_or_fragment,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0243_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0244_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_scene_patch_drift,prefix5_anchored_d86ae2fb1d25b2_freeze_foreground,local_scene_patch_drift,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0244_prefix5_anchored_d86ae2fb1d25b2_freeze_foreground_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0245_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_containment_failure_synthetic,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,containment_failure_synthetic,0.808,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0245_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0246_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_reobserve_mismatch_visible,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,reobserve_mismatch_visible,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0246_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_reobserve_mismatch_visible/loser_future.mp4,generated
v11_SYN_EXTRA_0247_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_object_duplicate_or_fragment,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,object_duplicate_or_fragment,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0247_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_object_duplicate_or_fragment/loser_future.mp4,generated
v11_SYN_EXTRA_0248_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_scene_patch_drift,prefix5_anchored_dc458b2cf487d8_wrong_camera_motion,local_scene_patch_drift,0.642,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0248_prefix5_anchored_dc458b2cf487d8_wrong_camera_motion_local_scene_patch_drift/loser_future.mp4,generated
v11_SYN_EXTRA_0249_v6_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic,v6_04204_containment_orbit_left_44_seed43204,containment_failure_synthetic,0.85,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0249_v6_04204_containment_orbit_left_44_seed43204_containment_failure_synthetic/loser_future.mp4,generated
v11_SYN_EXTRA_0250_v6_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible,v6_04204_containment_orbit_left_44_seed43204,reobserve_mismatch_visible,0.6,local_assets/dpo_pair_factory_v11/synthetic_pairs_extra/pairs/v11_SYN_EXTRA_0250_v6_04204_containment_orbit_left_44_seed43204_reobserve_mismatch_visible/loser_future.mp4,generated
